Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,EVSLCC CT 4,1830 W Community Blvd,,Salt Lake City,UT,84123,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.670376,-111.9418,2025-01-17,191398,2025-01-17 01:35:44 UTC,,,,2021-06-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,UT MARKET SLRMC#2,Unnamed Road,Located on east side of chapel in parking lot by main entrance,Salt Lake City,UT,84102,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.767909,-111.860908,2025-01-17,191484,2025-01-17 01:34:34 UTC,,,,2021-06-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,UT MARKET SLRMC#1,Unnamed Road,Located on east side of chapel in parking lot by main entrance,Salt Lake City,UT,84102,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.768066,-111.860926,2025-01-17,191485,2025-01-17 01:34:34 UTC,,,,2021-06-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,UT MARKET SLRMC#3,82 1100 E,Near the MOB lower parking lot building entrance,Salt Lake City,UT,84102,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.767759,-111.860362,2025-01-17,191489,2025-01-17 01:35:33 UTC,,,,2021-06-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,UT MARKET SLRMC#4,82 1100 E,Near the MOB lower parking lot building entrance,Salt Lake City,UT,84102,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.767856,-111.860262,2025-01-17,191490,2025-01-17 01:35:33 UTC,,,,2021-06-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,EVSLCC LHM 2,9750 S 300 W,,Sandy,UT,84070,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.574193,-111.9014,2025-01-17,192999,2025-01-17 01:36:30 UTC,,,,2021-07-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,EVSLCC LHM 3,9750 S 300 W,,Sandy,UT,84070,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.574247,-111.901349,2025-01-17,193000,2025-01-17 01:36:30 UTC,,,,2021-07-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,EVSLCC GFSB 2,4635 2200 W,North PM Parking,Taylorsville,UT,84129,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.67596,-111.94763,2025-01-17,193005,2025-01-17 01:37:03 UTC,,,,2021-07-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,PUBLIC USE LIBERTY PARK 2,600 E 900 S Liberty Park,"West side of Liberty Park, next to tennis courts",Salt Lake City,UT,84105,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.746724,-111.876313,2025-01-17,193275,2025-01-17 00:51:34 UTC,,,,2021-07-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,UNIVERSITY MALL STATION 1,550 E 110 S,2nd floor of garage,Orem,UT,84097,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.27595,-111.68219,2025-01-17,193705,2025-01-17 01:35:43 UTC,,,,2021-08-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,UNIVERSITY MALL STATION 4,550 E 1150 S,2nd floor of garage,Orem,UT,84097,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.275967,-111.68205,2025-01-17,193706,2025-01-17 01:35:57 UTC,,,,2021-08-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,UNIVERSITY MALL STATION 3,550 E 1150 S,2nd floor of parking garage,Orem,UT,84097,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.275963,-111.68208,2025-01-17,193707,2025-01-17 01:35:57 UTC,,,,2021-08-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,HUNT ELECTRIC 1811 BUILDING E,1811 Alexander St,,West Valley City,UT,84119,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.718916,-111.941387,2025-01-17,193840,2025-01-17 01:36:42 UTC,,,,2021-08-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,HUNT ELECTRIC 1811 BUILDING W,1824 Alexander St,,West Valley City,UT,84119,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.719001,-111.941634,2025-01-17,193841,2025-01-17 01:36:42 UTC,,,,2021-08-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,UT MARKET SLRMC #6,1050 E S Temple,Located on the first floor of the parking structure by the main hospital entrance entrance,Salt Lake City,UT,84102,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.768574,-111.860954,2025-01-17,194021,2025-01-17 01:37:52 UTC,,,,2021-08-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,UT MARKET SLRMC #7,1050 E S Temple,Located on the first floor of the parking structure by the main hospital entrance,Salt Lake City,UT,84102,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.768582,-111.860879,2025-01-17,194022,2025-01-17 01:37:52 UTC,,,,2021-08-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,UVU LEHI 1,2912 Executive Pkwy,North end of building,Lehi,UT,84043,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.42801,-111.89646,2025-01-17,194183,2025-01-17 01:35:39 UTC,,,,2021-08-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,WEST CHARGERS PARRISH #1,1222 Legacy Crossing Blvd,,Centerville,UT,84014,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.920799,-111.896272,2025-01-17,194276,2025-01-17 01:38:23 UTC,,,,2021-08-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,WEST CHARGERS PARRISH #2,1222 Legacy Crossing Blvd,,Centerville,UT,84014,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.920783,-111.896259,2025-01-17,194277,2025-01-17 01:38:23 UTC,,,,2021-08-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,PUBLIC USE SUGAR HOUSE,1170 E Wilmington Ave Sugar House,Station is on southside of Whole Foods,Salt Lake City,UT,84106,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.723351,-111.858757,2025-01-17,195085,2025-01-17 00:51:36 UTC,,,,2021-09-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,EV EXPERIENCE FAST CHARGER1,120 Sugar Leo Rd,,St. George,UT,84790,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.059357,-113.5865,2025-01-17,195097,2025-01-17 01:33:27 UTC,,,,2021-09-04,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,EV EXPERIENCE FAST CHARGE 2,145 W Brigham Rd,,St. George,UT,84790,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.059387,-113.586555,2025-01-17,195105,2025-01-17 01:38:46 UTC,,,,2021-09-04,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,"Walgreens - Clinton, UT #2519",1962 West 1800 North,,Clinton,UT,84015,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,41.1398688,-112.0632572,2025-01-17,195148,2025-01-17 00:20:59 UTC,,,,2011-11-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$2.00/Hr Parking Fee,,,,,,,,,,,,,,,,,,,false,
ELEC,"Walgreens - Roy, UT #7495",5554 South 1900 West,,Roy,UT,84067,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,41.1624308,-112.0258821,2025-01-17,195426,2025-01-17 00:20:59 UTC,,,,2011-12-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$2.00/Hr Parking Fee,,,,,,,,,,,,,,,,,,,false,
ELEC,420 East South Temple,420 East South Temple,,Salt Lake City,UT,84111,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,40.7687979,-111.8788899,2025-01-17,195569,2025-01-17 00:15:15 UTC,,,,2019-06-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.00/Hr Parking Fee,,,,,,,,,,,,,,,,,,,false,
ELEC,Tesla Service Center - Tesla Supercharger,1038 South 300 West,,Salt Lake City,UT,84101,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,4,,Tesla,https://www.tesla.com/supercharger,GPS,40.746458,-111.900542,2024-07-01,195699,2025-01-09 17:57:07 UTC,P,,,2021-09-03,,,,,TESLA,US,,,,Public,,public,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,LD,false,
ELEC,Dixie Convention Center - Tesla Supercharger,1835 S Convention Center Dr,,St. George,UT,84790,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,37.077355,-113.584306,2024-07-01,195700,2025-01-09 17:57:07 UTC,P,,,2021-09-03,,,,,TESLA,US,,,,Public,,public,,,CONVENTION_CENTER,,,,,,,,,,,,,,,,,,,,,,,,,LD,false,
ELEC,Travel Plaza II - Tesla Supercharger,5249 West 3650 South,,Cedar City,UT,84720,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,16,,Tesla,https://www.tesla.com/supercharger,GPS,37.606299,-113.161244,2024-07-01,195701,2025-01-09 17:57:07 UTC,P,,,2021-09-03,,,,,TESLA,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,,,,,,,,,LD,false,
ELEC,YOU ARE HERE EV STATION TWO,100 S W Temple,West Parking Garage,Salt Lake City,UT,84101,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.767318,-111.89442,2025-01-17,195729,2025-01-17 01:34:47 UTC,,,,2021-09-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,YOU ARE HERE EV STATION ONE,100 S W Temple,West Parking Garage,Salt Lake City,UT,84101,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.767327,-111.894337,2025-01-17,195730,2025-01-17 01:35:49 UTC,,,,2021-09-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,UTAH ELECTRICAL SOUTH CHARGER,7466 S Redwood Rd,Right of Main Entrance Doors,West Jordan,UT,84084,,888-758-4389,E,,Public,Mon 6:00am - 2:00pm; Tue 6:00am - 2:00pm; Wed 6:00am - 2:00pm; Thu 6:00am - 2:00pm; Fri 6:00am - 2:00pm,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.615955,-111.939255,2025-01-17,196063,2025-01-17 01:39:12 UTC,,,,2021-09-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,UTAH ELECTRICAL NORTH CHARGER,7466 S Redwood Rd,Right of  Main Entrance Doors,West Jordan,UT,84084,,888-758-4389,E,,Public,Mon 6:00am - 2:00pm; Tue 6:00am - 2:00pm; Wed 6:00am - 2:00pm; Thu 6:00am - 2:00pm; Fri 6:00am - 2:00pm,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.61601,-111.939255,2025-01-17,196067,2025-01-17 01:39:16 UTC,,,,2021-09-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,STATEOFUTDAS PROVORGNLCTR6,150 E 100 S St,Level 2 Parking Garage,Provo,UT,84606,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.232753,-111.655968,2025-01-17,196102,2025-01-17 01:20:28 UTC,,,,2021-09-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Strata Apartments,945 West 2200 South,,Logan,UT,84321,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,41.6935018,-111.8567758,2025-01-17,197551,2025-01-17 00:23:08 UTC,,,,2020-07-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$2.00/Hr Parking Fee,,,,,,,,,,,,,,,,,,,false,
ELEC,HL&P MIDWAY OFFICES,75 N 100 W,,Midway,UT,84049,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.513714,-111.474884,2025-01-17,197771,2025-01-17 01:39:03 UTC,,,,2021-10-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,HL&P PUB.SAFETY BLDG,301 S Main St 66 E 400 S,,Heber City,UT,84032,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.502647,-111.41238,2025-01-17,197772,2025-01-17 01:39:04 UTC,,,,2021-10-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,HL&P SOLDIER HOLLOW,1370 Soldier Hollow Ln,Located at the Northeast corner of the Clubhouse parking lot.,Midway,UT,84049,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.481857,-111.500374,2025-01-17,197777,2025-01-17 01:39:48 UTC,,,,2021-10-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,HL&P HEBER OFFICES,75 N Main St 90 N 100 W,Located in the parking lot accessed on the West side of the block.,Heber City,UT,84032,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.508312,-111.41467,2025-01-17,197778,2025-01-17 01:39:48 UTC,,,,2021-10-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,HL&P WASATCH HIGH,930 S 500 E 465 E 1200 S,Parking lot between the High School and County Library,Heber City,UT,84032,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.49441,-111.4063,2025-01-17,197779,2025-01-17 01:39:48 UTC,,,,2021-10-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,UTAH ELECTRICAL FAST CHARGER,7466 S Redwood Rd,North Parking Lot,West Jordan,UT,84084,,888-758-4389,E,,Public,Mon 6:00am - 2:00pm; Tue 6:00am - 2:00pm; Wed 6:00am - 2:00pm; Thu 6:00am - 2:00pm; Fri 6:00am - 2:00pm,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.61618,-111.93938,2025-01-17,199374,2025-01-17 01:39:15 UTC,,,,2021-10-28,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,SLCO FLEET GOVCNTR LVL1 #3,2001 s State Street,,Salt Lake City,UT,84190,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.728089,-111.886386,2025-01-17,200455,2025-01-17 01:38:44 UTC,,,,2021-11-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,SLCO FLEET GOVCNTR LVL1 #1,2001 s State Street,,Salt Lake City,UT,84190,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.728041,-111.886537,2025-01-17,200456,2025-01-17 01:38:45 UTC,,,,2021-11-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,DEQ Technical Support Center,240 N 1950 W,Front of building,Salt Lake City,UT,84116,,801-536-4000,E,,Public,24 hours daily,,,,,1,3,,,Non-Networked,,200-8,40.775537,-111.947178,2023-11-09,200488,2024-01-31 22:07:01 UTC,SG,,,2021-02-04,,,,,J1772,US,,,,Public,,public,,,STATE_GOV,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Beaver Chevron - Tesla Supercharger,1780 Littlefield Interchange,,Beaver,UT,84713,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,24,,Tesla,https://www.tesla.com/supercharger,GPS,38.248629,-112.652764,2024-07-01,200545,2025-01-09 17:57:07 UTC,P,,,2021-10-11,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,PUBLIC USE INTL PEACE GARD,1060 S 900 W International Peace Gardens,"West of Dalton Ave S, North of 2 tennis courts. Station is near the center of the Peace Gardens.",Salt Lake City,UT,84104,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.746856,-111.919343,2025-01-17,200878,2025-01-17 00:49:51 UTC,,,,2021-11-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,IP IP3NE,1441 W Innovation Way,North side of building,Lehi,UT,84043,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.431335,-111.871847,2025-01-17,201229,2025-01-17 01:41:42 UTC,,,,2021-11-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,IP IP3SW,1441 W Innovation Way,South side of building in lower parking deck,Lehi,UT,84043,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.430768,-111.87182,2025-01-17,201230,2025-01-17 01:41:43 UTC,,,,2021-11-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,IP IP3NW,1441 W Innovation Way,North side of building,Lehi,UT,84043,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.431315,-111.871895,2025-01-17,201562,2025-01-17 01:41:43 UTC,,,,2021-11-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,IP IP3SE,1441 W Innovation Way,South side of building in lower parking deck,Lehi,UT,84043,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.430772,-111.871688,2025-01-17,201563,2025-01-17 01:41:43 UTC,,,,2021-11-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,North Six Apartments,50 N 600 W,,Salt Lake City,UT,84116,,,E,,Public,24 hours daily,,,,,,4,,,Non-Networked,,200-9,40.770648,-111.907699,2024-11-06,201846,2024-11-06 19:40:58 UTC,P,,,2021-07-01,,,,,J1772,US,,,,Public,,public,,,MULTI_UNIT_DWELLING,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,UPS 6400 WEST 1,380 6400 W,,Salt Lake City,UT,84104,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.75852,-112.045184,2025-01-17,202175,2025-01-17 01:01:46 UTC,,,,2021-12-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,UPS 6400 WEST 2,380 6400 W,,Salt Lake City,UT,84104,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.758694,-112.045298,2025-01-17,202176,2025-01-17 01:01:46 UTC,,,,2021-12-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,UPS 6400 WEST 4,380 6400 W,Employee parking,Salt Lake City,UT,84104,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.758707,-112.04537,2025-01-17,202177,2025-01-17 01:01:46 UTC,,,,2021-12-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,UPS 6400 WEST 3,380 6400 W,Employee parking,Salt Lake City,UT,84104,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.758684,-112.045255,2025-01-17,202178,2025-01-17 01:01:46 UTC,,,,2021-12-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,South City,2200 South Main Street,,South Salt Lake,UT,84115,,888-998-2546,E,,Public,24 hours daily,,,,,,27,,,Blink Network,http://www.blinkcharging.com/,GPS,40.7234313,-111.8923508,2025-01-17,202438,2025-01-17 00:28:59 UTC,,,,2021-09-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.25/kWh Energy Fee,,,,,,,,,,,,,,,,,,,false,
ELEC,Marketplace at 18th - Tesla Supercharger,1850 South 300 West,,Salt Lake City,UT,84115,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,40.730085,-111.901759,2024-07-01,202618,2025-01-09 17:57:07 UTC,P,,,2021-12-09,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,STH JORDAN ADMN JORDAN CU,1750 West  11400 South,"North Side of Building, West Charging Station",South Jordan,UT,84095,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.544587,-111.940224,2025-01-17,203067,2025-01-17 01:41:43 UTC,,,,2021-12-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,FAIRPARKAPTS STATION1,128 900 W,,Salt Lake City,UT,84116,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.772335,-111.91893,2025-01-17,204298,2025-01-17 01:39:34 UTC,,,,2022-01-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CW Corp 2825,2825 Cottonwood Parkway,,Salt Lake City,UT,84121,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,40.63342081,-111.8114197,2025-01-17,204380,2025-01-17 00:07:22 UTC,,,,2017-11-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.00-$2.00/Hr Variable Parking Fee,,,,,,,,,,,,,,,,,,,false,
ELEC,CW Corp 2795,2795 East Cottonwood Parkway,,Salt Lake City,UT,84121,,888-998-2546,E,,Public,24 hours daily,,,,,,7,,,Blink Network,http://www.blinkcharging.com/,GPS,40.63319092,-111.8132838,2025-01-17,204381,2025-01-17 00:07:22 UTC,,,,2017-11-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.00-$2.00/Hr Variable Parking Fee,,,,,,,,,,,,,,,,,,,false,
ELEC,MIKES MARKET ERNIE,601 N Bear Lake Blvd,East of Fuel Pumps,Garden City,UT,84028,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.957032,-111.398944,2025-01-17,204745,2025-01-17 01:39:37 UTC,,,,2022-01-14,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,MIKES MARKET BERT,601 N Bear Lake Blvd,East of Fuel Pumps,Garden City,UT,84028,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.957066,-111.398975,2025-01-17,204746,2025-01-17 01:39:37 UTC,,,,2022-01-14,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
